"product_id","product_name","product_brand","total_revenue","brand_avg","revenue_status"
765,"Cormorant Counter Cleaner","Cormorant","1036.80","1143.12","below average"
762,"Cormorant Paper Cups","Cormorant","2009.10","1143.12","above average"
756,"Cormorant Plastic Spoons","Cormorant","1264.96","1143.12","above average"
769,"Cormorant D-Size Batteries","Cormorant","304.44","1143.12","below average"
757,"Cormorant Plastic Knives","Cormorant","680.61","1143.12","below average"
781,"Cormorant Copper Pot Scrubber","Cormorant","1820.95","1143.12","above average"
755,"Cormorant Plastic Forks","Cormorant","1585.36","1143.12","above average"
759,"Cormorant 100 Watt Lightbulb","Cormorant","960.12","1143.12","below average"
780,"Cormorant Silver Cleaner","Cormorant","1508.04","1143.12","above average"
783,"Cormorant Scissors","Cormorant","1321.45","1143.12","above average"
774,"Cormorant Tissues","Cormorant","1244.60","1143.12","above average"
775,"Cormorant Scented Toilet Tissue","Cormorant","499.70","1143.12","below average"
760,"Cormorant AAA-Size Batteries","Cormorant","1041.59","1143.12","below average"
776,"Cormorant Room Freshener","Cormorant","1933.33","1143.12","above average"
778,"Cormorant Copper Cleaner","Cormorant","1419.84","1143.12","above average"
764,"Cormorant Toilet Bowl Cleaner","Cormorant","1722.12","1143.12","above average"
758,"Cormorant C-Size Batteries","Cormorant","1617.33","1143.12","above average"
785,"Cormorant Screw Driver","Cormorant","1187.88","1143.12","above average"
838,"Curlew Scallops","Curlew","1323.54","1119.42","above average"
837,"Curlew Lox","Curlew","915.30","1119.42","below average"
688,"Cutting Edge Low Fat Bologna","Cutting Edge","1270.32","1005.08","above average"
695,"Cutting Edge Sliced Turkey","Cutting Edge","1629.76","1005.08","above average"
690,"Cutting Edge Foot-Long Hot Dogs","Cutting Edge","783.36","1005.08","below average"
697,"Cutting Edge Potato Salad","Cutting Edge","683.62","1005.08","below average"
696,"Cutting Edge Sliced Ham","Cutting Edge","407.52","1005.08","below average"
686,"Cutting Edge Pimento Loaf","Cutting Edge","944.58","1005.08","below average"
693,"Cutting Edge Roasted Chicken","Cutting Edge","979.08","1005.08","below average"
691,"Cutting Edge Low Fat Cole Slaw","Cutting Edge","1561.80","1005.08","above average"
698,"Cutting Edge Sliced Chicken","Cutting Edge","1211.60","1005.08","above average"
689,"Cutting Edge Turkey Hot Dogs","Cutting Edge","901.12","1005.08","below average"
685,"Cutting Edge Chicken Hot Dogs","Cutting Edge","856.80","1005.08","below average"
687,"Cutting Edge Beef Bologna","Cutting Edge","494.70","1005.08","below average"
692,"Cutting Edge Cole Slaw","Cutting Edge","886.60","1005.08","below average"
694,"Cutting Edge Corned Beef","Cutting Edge","1460.25","1005.08","above average"
135,"Denny Plastic Knives","Denny","1781.62","1240.50","above average"
159,"Denny Copper Pot Scrubber","Denny","894.33","1240.50","below average"
152,"Denny Tissues","Denny","1381.42","1240.50","above average"
158,"Denny Silver Cleaner","Denny","864.26","1240.50","below average"
160,"Denny Economy Toilet Brush","Denny","1011.75","1240.50","below average"
146,"Denny AA-Size Batteries","Denny","1838.40","1240.50","above average"
142,"Denny Toilet Bowl Cleaner","Denny","1157.68","1240.50","below average"
143,"Denny Counter Cleaner","Denny","1257.06","1240.50","above average"
137,"Denny 100 Watt Lightbulb","Denny","2060.90","1240.50","above average"
144,"Denny Glass Cleaner","Denny","252.96","1240.50","below average"
162,"Denny Large Sponge","Denny","1433.55","1240.50","above average"
148,"Denny Paper Towels","Denny","1892.05","1240.50","above average"
154,"Denny Room Freshener","Denny","938.84","1240.50","below average"
147,"Denny D-Size Batteries","Denny","312.32","1240.50","below average"
140,"Denny Paper Cups","Denny","889.98","1240.50","below average"
133,"Denny Plastic Forks","Denny","399.00","1240.50","below average"
163,"Denny Screw Driver","Denny","1320.90","1240.50","above average"
145,"Denny 25 Watt Lightbulb","Denny","1146.35","1240.50","below average"
141,"Denny 75 Watt Lightbulb","Denny","2016.09","1240.50","above average"
150,"Denny Scented Tissue","Denny","1631.85","1240.50","above average"
134,"Denny Plastic Spoons","Denny","1159.11","1240.50","below average"
149,"Denny Soft Napkins","Denny","1137.93","1240.50","below average"
132,"Denny 60 Watt Lightbulb","Denny","1190.40","1240.50","below average"
153,"Denny Scented Toilet Tissue","Denny","1561.28","1240.50","above average"
139,"Denny Paper Plates","Denny","909.32","1240.50","below average"
156,"Denny Copper Cleaner","Denny","264.55","1240.50","below average"
157,"Denny Bees Wax Candles","Denny","1389.45","1240.50","above average"
155,"Denny Frying Pan","Denny","2042.16","1240.50","above average"
136,"Denny C-Size Batteries","Denny","1768.59","1240.50","above average"
138,"Denny AAA-Size Batteries","Denny","1574.10","1240.50","above average"
151,"Denny Toilet Paper","Denny","1422.99","1240.50","above average"
161,"Denny Scissors","Denny","794.96","1240.50","below average"
891,"Discover Thai Rice","Discover","1351.09","1120.53","above average"
892,"Discover Rice Medly","Discover","1490.58","1120.53","above average"
889,"Discover Manicotti","Discover","909.65","1120.53","below average"
888,"Discover Ravioli","Discover","454.96","1120.53","below average"
890,"Discover Spaghetti","Discover","1396.35","1120.53","above average"
480,"Dollar Monthly Home Magazine","Dollar","1074.84","1168.75","below average"
481,"Dollar Monthly Fashion Magazine","Dollar","1576.05","1168.75","above average"
477,"Dollar Monthly Sports Magazine","Dollar","515.14","1168.75","below average"
478,"Dollar Monthly Auto Magazine","Dollar","1460.82","1168.75","above average"
479,"Dollar Monthly Computer Magazine","Dollar","1216.90","1168.75","above average"
1153,"Dual City Lox","Dual City","289.64","604.67","below average"
1154,"Dual City Scallops","Dual City","919.70","604.67","above average"
827,"Ebony Mixed Nuts","Ebony","620.35","1130.17","below average"
812,"Ebony Dried Mushrooms","Ebony","1953.90","1130.17","above average"
809,"Ebony Tomatos","Ebony","524.60","1130.17","below average"
803,"Ebony Lettuce","Ebony","2014.74","1130.17","above average"
811,"Ebony Baby Onion","Ebony","1443.42","1130.17","above average"
815,"Ebony Limes","Ebony","480.24","1130.17","below average"
821,"Ebony Lemons","Ebony","916.80","1130.17","below average"
819,"Ebony Golden Delcious Apples","Ebony","1587.21","1130.17","above average"
814,"Ebony Squash","Ebony","1038.00","1130.17","below average"
794,"Ebony Corn on the Cob","Ebony","690.00","1130.17","below average"
798,"Ebony Beets","Ebony","1395.65","1130.17","above average"
833,"Ebony Walnuts","Ebony","1314.50","1130.17","above average"
835,"Ebony Tangerines","Ebony","1940.44","1130.17","above average"
817,"Ebony Almonds","Ebony","866.88","1130.17","below average"
813,"Ebony Fresh Lima Beans","Ebony","939.60","1130.17","below average"
823,"Ebony Plums","Ebony","1821.33","1130.17","above average"
800,"Ebony Onions","Ebony","1515.90","1130.17","above average"
804,"Ebony Elephant Garlic","Ebony","1191.19","1130.17","above average"
808,"Ebony Cauliflower","Ebony","764.50","1130.17","below average"
828,"Ebony Canned Peanuts","Ebony","663.06","1130.17","below average"
807,"Ebony Potatos","Ebony","744.48","1130.17","below average"
818,"Ebony Macintosh Apples","Ebony","696.60","1130.17","below average"
796,"Ebony Sweet Peas","Ebony","632.28","1130.17","below average"
826,"Ebony Mandarin Oranges","Ebony","977.22","1130.17","below average"
805,"Ebony Red Pepper","Ebony","1506.24","1130.17","above average"
825,"Ebony Broccoli","Ebony","1564.99","1130.17","above average"
831,"Ebony Honey Dew","Ebony","805.80","1130.17","below average"
795,"Ebony Asparagus","Ebony","508.80","1130.17","below average"
793,"Ebony Summer Squash","Ebony","1293.90","1130.17","above average"
799,"Ebony Prepared Salad","Ebony","1408.64","1130.17","above average"
832,"Ebony Fuji Apples","Ebony","1736.64","1130.17","above average"
836,"Ebony Party Nuts","Ebony","693.84","1130.17","below average"
816,"Ebony Firm Tofu","Ebony","1156.45","1130.17","above average"
824,"Ebony Peaches","Ebony","1021.24","1130.17","below average"
801,"Ebony Green Pepper","Ebony","1425.70","1130.17","above average"
830,"Ebony Cantelope","Ebony","1276.45","1130.17","above average"
806,"Ebony Garlic","Ebony","1398.80","1130.17","above average"
820,"Ebony Red Delcious Apples","Ebony","441.00","1130.17","below average"
834,"Ebony Oranges","Ebony","1645.76","1130.17","above average"
802,"Ebony Shitake Mushrooms","Ebony","1420.25","1130.17","above average"
822,"Ebony Fancy Plums","Ebony","1024.86","1130.17","below average"
797,"Ebony New Potatos","Ebony","1243.92","1130.17","above average"
829,"Ebony Sweet Onion","Ebony","1141.42","1130.17","above average"
810,"Ebony Mushrooms","Ebony","279.87","1130.17","below average"
991,"Even Better Sharp Cheddar Cheese","Even Better","1875.25","1156.31","above average"
994,"Even Better 2% Milk","Even Better","404.48","1156.31","below average"
984,"Even Better Jack Cheese","Even Better","445.50","1156.31","below average"
982,"Even Better Low Fat Sour Cream","Even Better","1572.48","1156.31","above average"
998,"Even Better Whole Milk","Even Better","663.75","1156.31","below average"
992,"Even Better Mild Cheddar Cheese","Even Better","1004.19","1156.31","below average"
996,"Even Better Chocolate Milk","Even Better","509.15","1156.31","below average"
1000,"Even Better Blueberry Yogurt","Even Better","1390.73","1156.31","above average"
988,"Even Better Havarti Cheese","Even Better","2173.22","1156.31","above average"
985,"Even Better Muenster Cheese","Even Better","357.84","1156.31","below average"
989,"Even Better Head Cheese","Even Better","447.72","1156.31","below average"
987,"Even Better Low Fat String Cheese","Even Better","1452.99","1156.31","above average"
990,"Even Better Cheese Spread","Even Better","1575.60","1156.31","above average"
999,"Even Better Strawberry Yogurt","Even Better","1631.42","1156.31","above average"
986,"Even Better String Cheese","Even Better","1858.50","1156.31","above average"
995,"Even Better Buttermilk","Even Better","645.15","1156.31","below average"
981,"Even Better Low Fat Cottage Cheese","Even Better","589.28","1156.31","below average"
997,"Even Better 1% Milk","Even Better","1766.73","1156.31","above average"
993,"Even Better Large Curd Cottage Cheese","Even Better","2322.60","1156.31","above average"
983,"Even Better Sour Cream","Even Better","439.52","1156.31","below average"
789,"Excel Monthly Auto Magazine","Excel","1838.96","954.81","above average"
792,"Excel Monthly Fashion Magazine","Excel","1003.23","954.81","above average"
790,"Excel Monthly Computer Magazine","Excel","359.59","954.81","below average"
791,"Excel Monthly Home Magazine","Excel","1285.70","954.81","above average"
788,"Excel Monthly Sports Magazine","Excel","286.55","954.81","below average"
319,"Excellent Orange Juice","Excellent","908.80","1210.13","below average"
318,"Excellent Diet Cola","Excellent","1316.51","1210.13","above average"
322,"Excellent Apple Drink","Excellent","1624.10","1210.13","above average"
315,"Excellent Cream Soda","Excellent","569.28","1210.13","below average"
317,"Excellent Cola","Excellent","1214.26","1210.13","above average"
316,"Excellent Diet Soda","Excellent","721.81","1210.13","below average"
320,"Excellent Cranberry Juice","Excellent","1900.58","1210.13","above average"
314,"Excellent Strawberry Drink","Excellent","795.50","1210.13","below average"
321,"Excellent Apple Juice","Excellent","1315.86","1210.13","above average"
312,"Excellent Berry Juice","Excellent","1229.01","1210.13","above average"
313,"Excellent Mango Drink","Excellent","1715.70","1210.13","above average"
946,"Fabulous Orange Juice","Fabulous","1792.65","1244.09","above average"
942,"Fabulous Cream Soda","Fabulous","1301.04","1244.09","above average"
941,"Fabulous Strawberry Drink","Fabulous","2377.90","1244.09","above average"
949,"Fabulous Apple Drink","Fabulous","1260.02","1244.09","above average"
939,"Fabulous Berry Juice","Fabulous","395.50","1244.09","below average"
948,"Fabulous Apple Juice","Fabulous","1855.92","1244.09","above average"
943,"Fabulous Diet Soda","Fabulous","1289.34","1244.09","above average"
944,"Fabulous Cola","Fabulous","457.60","1244.09","below average"
940,"Fabulous Mango Drink","Fabulous","1567.68","1244.09","above average"
945,"Fabulous Diet Cola","Fabulous","994.08","1244.09","below average"
947,"Fabulous Cranberry Juice","Fabulous","393.25","1244.09","below average"
909,"Fantastic Wheat Bread","Fantastic","917.60","1046.37","below average"
906,"Fantastic Muffins","Fantastic","345.87","1046.37","below average"
903,"Fantastic Rye Bread","Fantastic","1572.48","1046.37","above average"
908,"Fantastic Blueberry Muffins","Fantastic","400.20","1046.37","below average"
902,"Fantastic White Bread","Fantastic","531.56","1046.37","below average"
905,"Fantastic Cranberry Muffins","Fantastic","1304.80","1046.37","above average"
904,"Fantastic English Muffins","Fantastic","856.50","1046.37","below average"
907,"Fantastic Bagels","Fantastic","1822.86","1046.37","above average"
901,"Fantastic Pumpernickel Bread","Fantastic","1665.43","1046.37","above average"
529,"Fast BBQ Potato Chips","Fast","1278.96","1125.91","above average"
557,"Fast Raspberry Fruit Roll","Fast","688.16","1125.91","below average"
555,"Fast Apple Fruit Roll","Fast","1558.08","1125.91","above average"
541,"Fast No Salt Popcorn","Fast","1056.56","1125.91","below average"
537,"Fast Lemon Cookies","Fast","1348.85","1125.91","above average"
551,"Fast Low Fat Chips","Fast","1794.39","1125.91","above average"
549,"Fast Beef Jerky","Fast","1058.40","1125.91","below average"
528,"Fast Low Fat Cookies","Fast","513.60","1125.91","below average"
548,"Fast Mini Donuts","Fast","1455.80","1125.91","above average"
562,"Fast Dried Apricots","Fast","294.41","1125.91","below average"
556,"Fast Strawberry Fruit Roll","Fast","1563.25","1125.91","above average"
536,"Fast Potato Chips","Fast","955.50","1125.91","below average"
539,"Fast Cheese Crackers","Fast","1948.54","1125.91","above average"
530,"Fast Corn Chips","Fast","1849.92","1125.91","above average"
543,"Fast Salsa Dip","Fast","811.80","1125.91","below average"
563,"Fast Frosted Donuts","Fast","966.00","1125.91","below average"
532,"Fast Sugar Cookies","Fast","2012.40","1125.91","above average"
547,"Fast Fondue Mix","Fast","1367.52","1125.91","above average"
550,"Fast Chocolate Donuts","Fast","1284.00","1125.91","above average"
538,"Fast Graham Crackers","Fast","483.60","1125.91","below average"
561,"Fast Golden Raisins","Fast","359.59","1125.91","below average"
560,"Fast Raisins","Fast","624.00","1125.91","below average"
554,"Fast Dried Apples","Fast","1745.84","1125.91","above average"
542,"Fast Low Fat Popcorn","Fast","807.85","1125.91","below average"
544,"Fast Avocado Dip","Fast","1719.85","1125.91","above average"
546,"Fast Cheese Dip","Fast","1592.94","1125.91","above average"
531,"Fast Low Fat BBQ Chips","Fast","311.40","1125.91","below average"
552,"Fast Sesame Crackers","Fast","273.90","1125.91","below average"
533,"Fast Chocolate Chip Cookies","Fast","1364.88","1125.91","above average"
534,"Fast Fudge Cookies","Fast","1595.36","1125.91","above average"
540,"Fast Buttered Popcorn","Fast","251.94","1125.91","below average"
553,"Fast Frosted Cookies","Fast","1044.77","1125.91","below average"
559,"Fast Dried Dates","Fast","1859.76","1125.91","above average"
535,"Fast Fudge Brownies","Fast","1442.72","1125.91","above average"
545,"Fast Salted Pretzels","Fast","809.10","1125.91","below average"
558,"Fast Grape Fruit Roll","Fast","439.20","1125.91","below average"
127,"Faux Products Dishwasher Detergent","Faux Products","927.42","1054.08","below average"
117,"Faux Products Deodorant","Faux Products","1443.75","1054.08","above average"
119,"Faux Products Extra Moisture Shampoo","Faux Products","1178.76","1054.08","above average"
131,"Faux Products Mint Mouthwash","Faux Products","1269.60","1054.08","above average"
115,"Faux Products Whitening Toothpast","Faux Products","340.60","1054.08","below average"
116,"Faux Products Toothpaste","Faux Products","1901.63","1054.08","above average"
125,"Faux Products 200 MG Acetominifen","Faux Products","1164.64","1054.08","above average"
120,"Faux Products Angled Toothbrush","Faux Products","1127.74","1054.08","above average"
126,"Faux Products HCL Nasal Spray","Faux Products","887.11","1054.08","below average"
121,"Faux Products Apricot Shampoo","Faux Products","1624.10","1054.08","above average"
114,"Faux Products Tartar Control Toothpaste","Faux Products","437.92","1054.08","below average"
128,"Faux Products Multi-Symptom Cold Remedy","Faux Products","293.62","1054.08","below average"
118,"Faux Products Conditioning Shampoo","Faux Products","849.52","1054.08","below average"
113,"Faux Products Silky Smooth Hair Conditioner","Faux Products","950.35","1054.08","below average"
130,"Faux Products Laundry Detergent","Faux Products","1224.27","1054.08","above average"
122,"Faux Products Childrens Aspirin","Faux Products","1010.92","1054.08","below average"
129,"Faux Products Childrens Cold Remedy","Faux Products","804.45","1054.08","below average"
123,"Faux Products Buffered Aspirin","Faux Products","1977.60","1054.08","above average"
124,"Faux Products 200 MG Ibuprofen","Faux Products","613.47","1054.08","below average"
787,"Footnote Seasoned Hamburger","Footnote","849.30","687.52","above average"
786,"Footnote Extra Lean Hamburger","Footnote","525.74","687.52","below average"
1468,"Fort West Corn Chips","Fort West","618.66","1112.81","below average"
1481,"Fort West Salsa Dip","Fort West","829.90","1112.81","below average"
1493,"Fort West Apple Fruit Roll","Fort West","1999.80","1112.81","above average"
1494,"Fort West Strawberry Fruit Roll","Fort West","882.00","1112.81","below average"
1478,"Fort West Buttered Popcorn","Fort West","1369.90","1112.81","above average"
1497,"Fort West Dried Dates","Fort West","1733.83","1112.81","above average"
1496,"Fort West Grape Fruit Roll","Fort West","1249.82","1112.81","above average"
1488,"Fort West Chocolate Donuts","Fort West","1214.46","1112.81","above average"
1487,"Fort West Beef Jerky","Fort West","549.10","1112.81","below average"
1472,"Fort West Fudge Cookies","Fort West","1243.00","1112.81","above average"
1495,"Fort West Raspberry Fruit Roll","Fort West","1830.48","1112.81","above average"
1489,"Fort West Low Fat Chips","Fort West","882.30","1112.81","below average"
1483,"Fort West Salted Pretzels","Fort West","1105.47","1112.81","below average"
1501,"Fort West Frosted Donuts","Fort West","1330.56","1112.81","above average"
1500,"Fort West Dried Apricots","Fort West","1388.16","1112.81","above average"
1466,"Fort West Low Fat Cookies","Fort West","968.40","1112.81","below average"
1467,"Fort West BBQ Potato Chips","Fort West","2328.00","1112.81","above average"
1477,"Fort West Cheese Crackers","Fort West","1393.20","1112.81","above average"
1484,"Fort West Cheese Dip","Fort West","345.84","1112.81","below average"
1473,"Fort West Fudge Brownies","Fort West","1314.52","1112.81","above average"
1492,"Fort West Dried Apples","Fort West","779.76","1112.81","below average"
1474,"Fort West Potato Chips","Fort West","1098.65","1112.81","below average"
1480,"Fort West Low Fat Popcorn","Fort West","796.32","1112.81","below average"
1470,"Fort West Sugar Cookies","Fort West","1255.61","1112.81","above average"
1476,"Fort West Graham Crackers","Fort West","1089.32","1112.81","below average"
1475,"Fort West Lemon Cookies","Fort West","1780.00","1112.81","above average"
1479,"Fort West No Salt Popcorn","Fort West","772.34","1112.81","below average"
1486,"Fort West Mini Donuts","Fort West","888.22","1112.81","below average"
1482,"Fort West Avocado Dip","Fort West","323.40","1112.81","below average"
1491,"Fort West Frosted Cookies","Fort West","1377.72","1112.81","above average"
1498,"Fort West Raisins","Fort West","1186.80","1112.81","above average"
1490,"Fort West Sesame Crackers","Fort West","705.60","1112.81","below average"
1485,"Fort West Fondue Mix","Fort West","843.00","1112.81","below average"
1499,"Fort West Golden Raisins","Fort West","779.79","1112.81","below average"
1471,"Fort West Chocolate Chip Cookies","Fort West","806.00","1112.81","below average"
1469,"Fort West Low Fat BBQ Chips","Fort West","1001.10","1112.81","below average"
1290,"Framton Eyeglass Screwdriver","Framton","1743.03","1600.62","above average"
1291,"Framton City Map","Framton","1458.20","1600.62","below average"
1416,"Gauss Monthly Auto Magazine","Gauss","1665.22","1437.36","above average"
1415,"Gauss Monthly Sports Magazine","Gauss","2143.20","1437.36","above average"
1418,"Gauss Monthly Home Magazine","Gauss","814.66","1437.36","below average"
1417,"Gauss Monthly Computer Magazine","Gauss","2126.29","1437.36","above average"
1419,"Gauss Monthly Fashion Magazine","Gauss","437.41","1437.36","below average"
1102,"Genteel Extra Lean Hamburger","Genteel","1037.40","827.48","above average"
1103,"Genteel Seasoned Hamburger","Genteel","617.55","827.48","below average"
1414,"Gerolli Seasoned Hamburger","Gerolli","710.20","1389.38","below average"
1413,"Gerolli Extra Lean Hamburger","Gerolli","2068.56","1389.38","above average"
1328,"Giant Small Eggs","Giant","1170.68","1073.14","above average"
1327,"Giant Large Brown Eggs","Giant","1850.88","1073.14","above average"
1329,"Giant Large Eggs","Giant","843.15","1073.14","below average"
1330,"Giant Egg Substitute","Giant","647.71","1073.14","below average"
1326,"Giant Small Brown Eggs","Giant","853.29","1073.14","below average"
90,"Golden Waffles","Golden","401.94","1066.09","below average"
96,"Golden Turkey TV Dinner","Golden","1099.31","1066.09","above average"
82,"Golden Low Fat Waffles","Golden","1412.10","1066.09","above average"
106,"Golden Frozen Broccoli","Golden","1518.48","1066.09","above average"
102,"Golden Lime Popsicles","Golden","1288.70","1066.09","above average"
89,"Golden Fajita French Fries","Golden","796.59","1066.09","below average"
97,"Golden Chicken TV Dinner","Golden","329.81","1066.09","below average"
94,"Golden Apple Cinnamon Waffles","Golden","331.70","1066.09","below average"
86,"Golden Low Fat French Fries","Golden","1719.63","1066.09","above average"
108,"Golden Frozen Peas","Golden","1140.99","1066.09","above average"
92,"Golden Frozen Cheese Pizza","Golden","421.64","1066.09","below average"
95,"Golden Frozen Carrots","Golden","865.78","1066.09","below average"
83,"Golden Orange Popsicles","Golden","2060.28","1066.09","above average"
91,"Golden Frozen Pepperoni Pizza","Golden","1136.32","1066.09","above average"
85,"Golden Frozen Pancakes","Golden","735.76","1066.09","below average"
93,"Golden Frozen Mushroom Pizza","Golden","491.52","1066.09","below average"
107,"Golden Frozen Corn","Golden","1020.84","1066.09","below average"
101,"Golden Home Style French Fries","Golden","334.80","1066.09","below average"
99,"Golden Pancake Mix","Golden","1182.36","1066.09","above average"
112,"Golden Lemon Popsicles","Golden","620.37","1066.09","below average"
98,"Golden Beef TV Dinner","Golden","960.75","1066.09","below average"
104,"Golden Ice Cream Sandwich","Golden","1968.34","1066.09","above average"
103,"Golden Ice Cream","Golden","492.10","1066.09","below average"
88,"Golden Blueberry Waffles","Golden","477.30","1066.09","below average"
100,"Golden Grape Popsicles","Golden","996.45","1066.09","below average"
105,"Golden Frozen Cauliflower","Golden","1938.12","1066.09","above average"
87,"Golden Frozen Sausage Pizza","Golden","833.04","1066.09","below average"
111,"Golden Frozen Chicken Wings","Golden","1980.12","1066.09","above average"
110,"Golden Frozen Chicken Thighs","Golden","1125.65","1066.09","above average"
84,"Golden Frozen Chicken Breast","Golden","1317.89","1066.09","above average"
109,"Golden Popsicles","Golden","2050.05","1066.09","above average"
273,"Good Light Beer","Good","1164.12","1231.74","below average"
267,"Good Light Wine","Good","454.01","1231.74","below average"
272,"Good White Zinfandel Wine","Good","2177.87","1231.74","above average"
269,"Good Chablis Wine","Good","1635.84","1231.74","above average"
266,"Good Imported Beer","Good","981.72","1231.74","below average"
271,"Good Chardonnay","Good","1331.94","1231.74","above average"
268,"Good Chardonnay Wine","Good","970.53","1231.74","below average"
270,"Good Merlot Wine","Good","1137.92","1231.74","below average"
674,"Gorilla Cheese Spread","Gorilla","1650.42","1198.56","above average"
681,"Gorilla 1% Milk","Gorilla","1124.70","1198.56","below average"
680,"Gorilla Chocolate Milk","Gorilla","782.04","1198.56","below average"
667,"Gorilla Sour Cream","Gorilla","1276.80","1198.56","above average"
682,"Gorilla Whole Milk","Gorilla","272.06","1198.56","below average"
676,"Gorilla Mild Cheddar Cheese","Gorilla","1720.67","1198.56","above average"
669,"Gorilla Muenster Cheese","Gorilla","891.00","1198.56","below average"
665,"Gorilla Low Fat Cottage Cheese","Gorilla","813.26","1198.56","below average"
671,"Gorilla Low Fat String Cheese","Gorilla","1579.27","1198.56","above average"
677,"Gorilla Large Curd Cottage Cheese","Gorilla","1574.72","1198.56","above average"
679,"Gorilla Buttermilk","Gorilla","733.08","1198.56","below average"
675,"Gorilla Sharp Cheddar Cheese","Gorilla","1838.08","1198.56","above average"
672,"Gorilla Havarti Cheese","Gorilla","1609.88","1198.56","above average"
684,"Gorilla Blueberry Yogurt","Gorilla","345.44","1198.56","below average"
678,"Gorilla 2% Milk","Gorilla","1885.59","1198.56","above average"
666,"Gorilla Low Fat Sour Cream","Gorilla","463.69","1198.56","below average"
670,"Gorilla String Cheese","Gorilla","814.45","1198.56","below average"
668,"Gorilla Jack Cheese","Gorilla","2047.53","1198.56","above average"
683,"Gorilla Strawberry Yogurt","Gorilla","1162.08","1198.56","below average"
673,"Gorilla Head Cheese","Gorilla","1386.44","1198.56","above average"
280,"Great Bagels","Great","999.12","1598.74","below average"
281,"Great Blueberry Muffins","Great","1451.76","1598.74","below average"
278,"Great Cranberry Muffins","Great","1868.16","1598.74","above average"
276,"Great Rye Bread","Great","2134.58","1598.74","above average"
279,"Great Muffins","Great","1469.22","1598.74","below average"
282,"Great Wheat Bread","Great","523.59","1598.74","below average"
277,"Great English Muffins","Great","1597.83","1598.74","below average"
274,"Great Pumpernickel Bread","Great","2408.56","1598.74","above average"
275,"Great White Bread","Great","1935.84","1598.74","above average"
38,"Green Ribbon Canned Mixed Fruit","Green Ribbon","640.59","1058.92","below average"
39,"Green Ribbon Canned Peaches","Green Ribbon","1477.25","1058.92","above average"
1509,"Gulf Coast White Chocolate Bar","Gulf Coast","1472.12","1452.22","above average"
1502,"Gulf Coast Tasty Candy Bar","Gulf Coast","1376.90","1452.22","below average"
1506,"Gulf Coast Bubble Gum","Gulf Coast","1961.96","1452.22","above average"
1507,"Gulf Coast Spicy Mints","Gulf Coast","951.28","1452.22","below average"
1503,"Gulf Coast Mint Chocolate Bar","Gulf Coast","1555.26","1452.22","above average"
1504,"Gulf Coast Malted Milk Balls","Gulf Coast","880.86","1452.22","below average"
1505,"Gulf Coast Semi-Sweet Chocolate Bar","Gulf Coast","1529.00","1452.22","above average"
1508,"Gulf Coast Mints","Gulf Coast","1890.36","1452.22","above average"
1426,"Hermanos Prepared Salad","Hermanos","2030.82","1287.72","above average"
1439,"Hermanos Dried Mushrooms","Hermanos","753.00","1287.72","below average"
1447,"Hermanos Red Delcious Apples","Hermanos","1630.96","1287.72","above average"
1438,"Hermanos Baby Onion","Hermanos","801.45","1287.72","below average"
1457,"Hermanos Cantelope","Hermanos","1529.72","1287.72","above average"
1442,"Hermanos Limes","Hermanos","859.36","1287.72","below average"
1443,"Hermanos Firm Tofu","Hermanos","1284.64","1287.72","below average"
1421,"Hermanos Corn on the Cob","Hermanos","1621.64","1287.72","above average"
1461,"Hermanos Oranges","Hermanos","1418.24","1287.72","above average"
1423,"Hermanos Sweet Peas","Hermanos","1424.37","1287.72","above average"
1427,"Hermanos Onions","Hermanos","1775.61","1287.72","above average"
1437,"Hermanos Mushrooms","Hermanos","913.50","1287.72","below average"
1452,"Hermanos Broccoli","Hermanos","1632.85","1287.72","above average"
1459,"Hermanos Fuji Apples","Hermanos","682.11","1287.72","below average"
1454,"Hermanos Mixed Nuts","Hermanos","2013.66","1287.72","above average"
1456,"Hermanos Sweet Onion","Hermanos","1052.25","1287.72","below average"
1429,"Hermanos Shitake Mushrooms","Hermanos","1437.60","1287.72","above average"
1422,"Hermanos Asparagus","Hermanos","1139.53","1287.72","below average"
1450,"Hermanos Plums","Hermanos","1567.82","1287.72","above average"
1433,"Hermanos Garlic","Hermanos","1351.82","1287.72","above average"
1431,"Hermanos Elephant Garlic","Hermanos","1779.42","1287.72","above average"
1424,"Hermanos New Potatos","Hermanos","2103.58","1287.72","above average"
1430,"Hermanos Lettuce","Hermanos","1780.80","1287.72","above average"
1448,"Hermanos Lemons","Hermanos","2277.32","1287.72","above average"
1441,"Hermanos Squash","Hermanos","784.69","1287.72","below average"
1444,"Hermanos Almonds","Hermanos","1003.20","1287.72","below average"
1451,"Hermanos Peaches","Hermanos","960.66","1287.72","below average"
1432,"Hermanos Red Pepper","Hermanos","1081.80","1287.72","below average"
1425,"Hermanos Beets","Hermanos","1170.66","1287.72","below average"
1453,"Hermanos Mandarin Oranges","Hermanos","1906.43","1287.72","above average"
1445,"Hermanos Macintosh Apples","Hermanos","415.14","1287.72","below average"
1435,"Hermanos Cauliflower","Hermanos","1585.76","1287.72","above average"
1455,"Hermanos Canned Peanuts","Hermanos","1356.08","1287.72","above average"
1449,"Hermanos Fancy Plums","Hermanos","441.96","1287.72","below average"
1420,"Hermanos Summer Squash","Hermanos","984.37","1287.72","below average"
1458,"Hermanos Honey Dew","Hermanos","1438.40","1287.72","above average"
